hospital_id,treatment_id,estimated_cost
201,103,51080
201,104,75141
201,105,30453
201,106,70497
201,107,305876
201,108,67840
201,109,59621
201,110,21365
201,111,30620
201,112,4417
201,113,37202
201,114,1980
201,115,46066
201,116,6926
201,117,24689
201,118,71070
201,119,3656
201,120,8294
202,101,22746
202,102,36202
202,103,28102
202,104,44962
202,105,16184
202,106,40473
202,107,175880
202,108,36732
202,109,35973
202,110,12660
202,111,18635
202,112,2791
202,113,21024
202,114,856
202,115,26288
202,116,6193
202,117,14234
202,118,42573
202,119,1286
202,120,7037
203,101,18323
203,102,27037
203,103,24431
203,104,32981
203,105,15234
203,106,32763
203,107,138035
203,108,30012
203,109,25974
203,110,8447
203,111,14142
203,112,2420
203,113,18060
203,114,2694
203,115,21166
203,116,2532
203,117,12914
203,118,30320
203,119,500
203,120,3016
204,101,47469
204,102,71894
204,103,60092
204,104,89546
204,105,38505
204,106,84837
204,107,365472
204,108,78460
204,109,73823
204,110,25475
204,111,35584
204,112,4099
204,113,44125
204,114,3374
204,115,53474
204,116,8743
204,117,30400
204,118,86323
204,119,3137
204,120,10423
205,101,40695
205,102,67197
205,103,55633
205,104,81626
205,105,33029
205,106,74863
205,107,329761
205,108,70771
205,109,64364
205,110,20977
205,111,34711
205,112,6733
205,113,40914
205,114,4267
205,115,47644
205,116,10008
205,117,28200
205,118,76689
205,119,4611
205,120,11126
206,101,57443
206,102,93319
206,103,77016
206,104,115566
206,105,48026
206,106,108876
206,107,465733
206,108,101976
206,109,93692
206,110,30797
206,111,46833
206,112,8020
206,113,60148
206,114,6465
206,115,68481
206,116,11811
206,117,37957
206,118,108191
206,119,3188
206,120,14043
207,101,16097
207,102,25378
207,103,23685
207,104,34223
207,105,12952
207,106,29831
207,107,132798
207,108,28971
207,109,28521
207,110,7155
207,111,13889
207,112,1988
207,113,18272
207,114,2364
207,115,18813
207,116,5334
207,117,12545
207,118,33332
207,119,500
207,120,5067
208,101,17790
208,102,30479
208,103,25353
208,104,38823
208,105,13734
208,106,34475
208,107,152815
208,108,33043
208,109,32694
208,110,11272
208,111,15258
208,112,780
208,113,17661
208,114,2617
208,115,23482
208,116,4144
208,117,12780
208,118,36544
208,119,1045
208,120,2987
209,101,22315
209,102,34636
209,103,28224
209,104,46003
209,105,18966
209,106,41000
209,107,178657
209,108,36495
209,109,33883
209,110,11371
209,111,17889
209,112,2289
209,113,21562
209,114,2936
209,115,26856
209,116,5391
209,117,15441
209,118,40226
209,119,500
209,120,3484
210,101,40852
210,102,67889
210,103,56892
210,104,82269
210,105,34274
210,106,76793
210,107,333573
210,108,71504
210,109,67417
210,110,22741
210,111,33084
210,112,7389
210,113,42099
210,114,5250
210,115,49157
210,116,9496
210,117,26449
210,118,75912
210,119,2452
210,120,9296
211,101,23373
211,102,35038
211,103,29687
211,104,43861
211,105,16688
211,106,41828
211,107,176824
211,108,38039
211,109,36740
211,110,11265
211,111,18988
211,112,1727
211,113,22969
211,114,3759
211,115,24877
211,116,5549
211,117,13608
211,118,39992
211,119,500
211,120,4154
212,101,23328
212,102,35035
212,103,28576
212,104,43829
212,105,17239
212,106,42130
212,107,172289
212,108,37956
212,109,35791
212,110,12715
212,111,18118
212,112,4216
212,113,23404
212,114,2374
212,115,27344
212,116,3631
212,117,12920
212,118,40061
212,119,1927
212,120,3101
213,101,46317
213,102,75779
213,103,64342
213,104,97261
213,105,37649
213,106,89329
213,107,381134
213,108,82036
213,109,74644
213,110,24572
213,111,38634
213,112,7678
213,113,48630
213,114,3564
213,115,57715
213,116,8837
213,117,32674
213,118,90631
213,119,3884
213,120,10228
214,101,18850
214,102,30168
214,103,23900
214,104,40340
214,105,13622
214,106,34784
214,107,152650
214,108,31692
214,109,28886
214,110,12048
214,111,17215
214,112,3376
214,113,21217
214,114,2703
214,115,24157
214,116,4486
214,117,13946
214,118,36803
214,119,2555
214,120,3469
215,101,15308
215,102,24879
215,103,22537
215,104,31398
215,105,13580
215,106,31107
215,107,124213
215,108,28531
215,109,25485
215,110,7324
215,111,10794
215,112,1425
215,113,13840
215,114,500
215,115,18887
215,116,4345
215,117,11138
215,118,27584
215,119,500
215,120,4619
216,101,18052
216,102,28448
216,103,25210
216,104,36667
216,105,15401
216,106,34507
216,107,142198
216,108,30099
216,109,29658
216,110,9029
216,111,14387
216,112,3962
216,113,19595
216,114,3057
216,115,19996
216,116,3981
216,117,12877
216,118,33007
216,119,690
216,120,4862
217,101,54915
217,102,86348
217,103,71583
217,104,105761
217,105,42904
217,106,99408
217,107,428365
217,108,94527
217,109,85793
217,110,29829
217,111,41708
217,112,7072
217,113,52000
217,114,4309
217,115,64592
217,116,11017
217,117,37142
217,118,99814
217,119,4243
217,120,13749
218,101,15188
218,102,27270
218,103,19918
218,104,32389
218,105,13301
218,106,30938
218,107,124846
218,108,27517
218,109,27340
218,110,8135
218,111,14366
218,112,2674
218,113,15200
218,114,668
218,115,19668
218,116,1685
218,117,9295
218,118,27750
218,119,2263
218,120,1985
219,101,52837
219,102,83054
219,103,68617
219,104,103373
219,105,41838
219,106,95350
219,107,410559
219,108,87973
219,109,81283
219,110,25508
219,111,40368
219,112,4858
219,113,50903
219,114,5856
219,115,63162
219,116,10752
219,117,35184
219,118,96602
219,119,1483
219,120,13675
220,101,21712
220,102,33937
220,103,29605
220,104,43257
220,105,17438
220,106,43353
220,107,176940
220,108,40152
220,109,36688
220,110,12029
220,111,16645
220,112,3236
220,113,22393
220,114,3788
220,115,26364
220,116,6400
220,117,16442
220,118,40322
220,119,2891
220,120,5222
221,101,60329
221,102,94326
221,103,77067
221,104,119133
221,105,48888
221,106,109489
221,107,471918
221,108,101161
221,109,93772
221,110,33440
221,111,46207
221,112,8700
221,113,60094
221,114,4655
221,115,69433
221,116,10738
221,117,38356
221,118,108667
221,119,2309
221,120,15085
222,101,43264
222,102,70584
222,103,59150
222,104,89544
222,105,36232
222,106,84345
222,107,362084
222,108,78464
222,109,73862
222,110,25836
222,111,36535
222,112,4642
222,113,43576
222,114,5552
222,115,52397
222,116,10285
222,117,30644
222,118,82481
222,119,1386
222,120,9799
223,101,17960
223,102,31660
223,103,25162
223,104,40912
223,105,16269
223,106,37292
223,107,157559
223,108,34437
223,109,29919
223,110,9427
223,111,17603
223,112,4580
223,113,20060
223,114,500
223,115,25467
223,116,2135
223,117,14181
223,118,37207
223,119,2413
223,120,5663
224,101,22893
224,102,35398
224,103,31411
224,104,45375
224,105,17217
224,106,43379
224,107,176987
224,108,39590
224,109,37477
224,110,13767
224,111,17547
224,112,2912
224,113,21635
224,114,1634
224,115,24763
224,116,6444
224,117,16139
224,118,39628
224,119,581
224,120,6496
225,101,44734
225,102,70646
225,103,57913
225,104,89580
225,105,35859
225,106,81379
225,107,354287
225,108,78437
225,109,71272
225,110,22138
225,111,36676
225,112,5241
225,113,44472
225,114,2535
225,115,51366
225,116,10542
225,117,27477
225,118,84000
225,119,4161
225,120,9627
226,101,51849
226,102,82545
226,103,69197
226,104,101961
226,105,39290
226,106,94763
226,107,409433
226,108,90364
226,109,83184
226,110,26889
226,111,39389
226,112,6686
226,113,51405
226,114,4751
226,115,60614
226,116,11769
226,117,32495
226,118,94589
226,119,1415
226,120,11020
227,101,16875
227,102,27847
227,103,21739
227,104,33382
227,105,12259
227,106,31985
227,107,139599
227,108,29309
227,109,26886
227,110,11053
227,111,12990
227,112,2196
227,113,17372
227,114,2130
227,115,22229
227,116,4353
227,117,13468
227,118,31704
227,119,1014
227,120,5302
228,101,51421
228,102,81417
228,103,67760
228,104,102901
228,105,39573
228,106,98132
228,107,413490
228,108,89737
228,109,83487
228,110,27419
228,111,42093
228,112,7497
228,113,50247
228,114,6703
228,115,62838
228,116,10301
228,117,33677
228,118,96102
228,119,2902
228,120,12529
229,101,13921
229,102,24375
229,103,21259
229,104,30611
229,105,13421
229,106,27231
229,107,123073
229,108,27635
229,109,25769
229,110,9668
229,111,13788
229,112,1751
229,113,16356
229,114,1401
229,115,19952
229,116,3385
229,117,10906
229,118,27619
229,119,650
229,120,2083
230,101,38776
230,102,62857
230,103,53204
230,104,77985
230,105,29155
230,106,71964
230,107,310740
230,108,68450
230,109,61462
230,110,20487
230,111,30988
230,112,5454
230,113,39839
230,114,5183
230,115,44981
230,116,6022
230,117,24868
230,118,72582
230,119,1485
230,120,8233
231,101,18449
231,102,29560
231,103,21777
231,104,36599
231,105,12610
231,106,31311
231,107,138705
231,108,31264
231,109,26563
231,110,9041
231,111,14082
231,112,2357
231,113,16951
231,114,3173
231,115,22719
231,116,4533
231,117,13353
231,118,33031
231,119,870
231,120,5112
232,101,51979
232,102,79250
232,103,66230
232,104,102916
232,105,41341
232,106,95829
232,107,404765
232,108,88428
232,109,81046
232,110,26998
232,111,39292
232,112,6759
232,113,51761
232,114,6061
232,115,60926
232,116,9172
232,117,35044
232,118,94174
232,119,2378
232,120,10307
233,101,47742
233,102,75160
233,103,60849
233,104,92995
233,105,38838
233,106,85696
233,107,374710
233,108,82759
233,109,74079
233,110,23425
233,111,38577
233,112,4976
233,113,45115
233,114,6134
233,115,55626
233,116,7996
233,117,32401
233,118,87104
233,119,2020
233,120,11683
234,101,15502
234,102,25949
234,103,19016
234,104,30089
234,105,12372
234,106,28445
234,107,121463
234,108,25321
234,109,26619
234,110,7751
234,111,13758
234,112,2935
234,113,16926
234,114,3524
234,115,17991
234,116,4935
234,117,8825
234,118,29440
234,119,808
234,120,3031
235,101,57159
235,102,92541
235,103,77856
235,104,115442
235,105,44163
235,106,108635
235,107,460902
235,108,99219
235,109,90400
235,110,29765
235,111,45839
235,112,7518
235,113,57389
235,114,4390
235,115,70397
235,116,10512
235,117,36448
235,118,109317
235,119,4790
235,120,14531
236,101,55512
236,102,87107
236,103,75116
236,104,112235
236,105,43205
236,106,103404
236,107,444105
236,108,96365
236,109,87696
236,110,29437
236,111,42791
236,112,7374
236,113,53515
236,114,7364
236,115,66809
236,116,10753
236,117,38595
236,118,103588
236,119,4180
236,120,14855
237,101,15800
237,102,29252
237,103,21790
237,104,36033
237,105,13908
237,106,33634
237,107,139461
237,108,30347
237,109,27107
237,110,7569
237,111,12943
237,112,3862
237,113,15927
237,114,3081
237,115,22967
237,116,4183
237,117,10147
237,118,32558
237,119,2612
237,120,3381
238,101,14811
238,102,23389
238,103,21205
238,104,31218
238,105,12745
238,106,28281
238,107,124435
238,108,26097
238,109,22835
238,110,7142
238,111,13565
238,112,2762
238,113,16889
238,114,578
238,115,18645
238,116,1742
238,117,10588
238,118,30027
238,119,500
238,120,2721
239,101,43802
239,102,66385
239,103,56860
239,104,86503
239,105,35519
239,106,80073
239,107,338552
239,108,74354
239,109,68344
239,110,24214
239,111,32462
239,112,6381
239,113,40558
239,114,2663
239,115,50081
239,116,7073
239,117,28207
239,118,79009
239,119,4366
239,120,9454
240,101,21682
240,102,36679
240,103,29548
240,104,46085
240,105,17028
240,106,42096
240,107,180633
240,108,38172
240,109,36230
240,110,13147
240,111,17335
240,112,2044
240,113,21448
240,114,500
240,115,26193
240,116,5336
240,117,14835
240,118,41566
240,119,1884
240,120,5242
241,101,57575
241,102,91320
241,103,77370
241,104,114610
241,105,45935
241,106,106778
241,107,455363
241,108,98861
241,109,91663
241,110,32323
241,111,47391
241,112,9398
241,113,57258
241,114,4404
241,115,67532
241,116,11718
241,117,37662
241,118,108275
241,119,3460
241,120,12231
242,101,15761
242,102,23484
242,103,21507
242,104,29494
242,105,13217
242,106,29624
242,107,123866
242,108,28756
242,109,24320
242,110,9541
242,111,12701
242,112,1028
242,113,16772
242,114,2977
242,115,17244
242,116,4055
242,117,9315
242,118,30846
242,119,2653
242,120,3000
243,101,57512
243,102,92383
243,103,77516
243,104,116704
243,105,47710
243,106,109589
243,107,465192
243,108,100901
243,109,93742
243,110,32591
243,111,45733
243,112,7554
243,113,55948
243,114,5589
243,115,69151
243,116,12157
243,117,36728
243,118,109577
243,119,2050
243,120,15417
244,101,55050
244,102,89047
244,103,75568
244,104,113350
244,105,46639
244,106,106647
244,107,449556
244,108,96543
244,109,90575
244,110,29236
244,111,44364
244,112,6845
244,113,56846
244,114,7175
244,115,68064
244,116,10537
244,117,36972
244,118,105827
244,119,2731
244,120,11827
245,101,14106
245,102,22319
245,103,20318
245,104,29663
245,105,11924
245,106,28494
245,107,119849
245,108,26326
245,109,23701
245,110,7777
245,111,10033
245,112,3409
245,113,14338
245,114,500
245,115,18948
245,116,4091
245,117,8680
245,118,27431
245,119,931
245,120,1721
246,101,21184
246,102,34017
246,103,28072
246,104,41425
246,105,15108
246,106,37102
246,107,162463
246,108,36685
246,109,31126
246,110,11502
246,111,17587
246,112,2128
246,113,20440
246,114,581
246,115,23648
246,116,3748
246,117,13030
246,118,37176
246,119,2024
246,120,3230
247,101,21189
247,102,34638
247,103,28936
247,104,44638
247,105,16647
247,106,39749
247,107,179819
247,108,39925
247,109,36880
247,110,11640
247,111,18090
247,112,1032
247,113,20543
247,114,580
247,115,25812
247,116,3678
247,117,16462
247,118,43235
247,119,2816
247,120,4376
248,101,45548
248,102,74122
248,103,64818
248,104,93902
248,105,36998
248,106,88194
248,107,381926
248,108,82591
248,109,77045
248,110,26319
248,111,39350
248,112,6236
248,113,47511
248,114,6462
248,115,58352
248,116,11349
248,117,31178
248,118,87089
248,119,4594
248,120,11850
249,101,61166
249,102,94389
249,103,78840
249,104,120992
249,105,48828
249,106,110271
249,107,478000
249,108,103152
249,109,96691
249,110,31598
249,111,48886
249,112,8065
249,113,58937
249,114,4253
249,115,71333
249,116,10741
249,117,39640
249,118,110606
249,119,4560
249,120,12702
250,101,37253
250,102,63421
250,103,50924
250,104,77224
250,105,32457
250,106,70041
250,107,307677
250,108,68316
250,109,61884
250,110,20102
250,111,31209
250,112,5354
250,113,40351
250,114,4996
250,115,46023
250,116,8916
250,117,26721
250,118,70901
250,119,4268
250,120,10005
251,101,57005
251,102,91498
251,103,76047
251,104,115341
251,105,44249
251,106,105130
251,107,457293
251,108,98926
251,109,90881
251,110,29021
251,111,46467
251,112,9317
251,113,55224
251,114,3902
251,115,68107
251,116,11754
251,117,38820
251,118,105059
251,119,4217
251,120,13921
252,101,38729
252,102,61003
252,103,50467
252,104,75468
252,105,32388
252,106,72052
252,107,307852
252,108,67276
252,109,60480
252,110,20741
252,111,31805
252,112,3602
252,113,36811
252,114,3441
252,115,46245
252,116,8511
252,117,24753
252,118,73708
252,119,3102
252,120,8662
253,101,21918
253,102,31968
253,103,27793
253,104,43510
253,105,16808
253,106,37901
253,107,168014
253,108,34897
253,109,33613
253,110,12244
253,111,15349
253,112,2109
253,113,20906
253,114,2599
253,115,26484
253,116,2384
253,117,14882
253,118,37671
253,119,838
253,120,4483
254,101,58335
254,102,92147
254,103,76519
254,104,115597
254,105,45347
254,106,107813
254,107,465106
254,108,100367
254,109,91679
254,110,31307
254,111,47158
254,112,5836
254,113,60154
254,114,5697
254,115,70737
254,116,11970
254,117,40028
254,118,109790
254,119,5188
254,120,11730
255,101,15093
255,102,26487
255,103,23587
255,104,31708
255,105,11775
255,106,31707
255,107,130404
255,108,29033
255,109,25576
255,110,10328
255,111,13491
255,112,1268
255,113,14937
255,114,1316
255,115,20119
255,116,1561
255,117,9753
255,118,32490
255,119,2626
255,120,2548
256,101,58090
256,102,93057
256,103,76926
256,104,118435
256,105,45516
256,106,109667
256,107,466734
256,108,99187
256,109,92515
256,110,32130
256,111,46328
256,112,7380
256,113,59542
256,114,6676
256,115,71231
256,116,10793
256,117,40521
256,118,107456
256,119,5750
256,120,15389
257,101,54683
257,102,87794
257,103,72494
257,104,107655
257,105,42011
257,106,101899
257,107,435968
257,108,94068
257,109,88098
257,110,27544
257,111,45123
257,112,8882
257,113,53055
257,114,7200
257,115,67159
257,116,10471
257,117,36523
257,118,100774
257,119,3923
257,120,13979
258,101,48126
258,102,76298
258,103,65352
258,104,97428
258,105,38261
258,106,89712
258,107,390053
258,108,84270
258,109,77606
258,110,24236
258,111,39176
258,112,7800
258,113,48804
258,114,5147
258,115,56578
258,116,10524
258,117,34177
258,118,90119
258,119,2325
258,120,9887
259,101,20825
259,102,34772
259,103,28177
259,104,42673
259,105,18996
259,106,40339
259,107,177727
259,108,38601
259,109,35606
259,110,10360
259,111,18624
259,112,1039
259,113,21906
259,114,809
259,115,25707
259,116,5347
259,117,15033
259,118,41256
259,119,3141
259,120,4512
260,101,14584
260,102,25383
260,103,18247
260,104,30534
260,105,13745
260,106,30078
260,107,122112
260,108,26236
260,109,23357
260,110,8886
260,111,12184
260,112,1579
260,113,14108
260,114,1544
260,115,19559
260,116,3450
260,117,10342
260,118,27625
260,119,500
260,120,4790
261,101,18736
261,102,30597
261,103,23086
261,104,37083
261,105,14317
261,106,33139
261,107,146857
261,108,29800
261,109,28643
261,110,8105
261,111,12838
261,112,4158
261,113,16451
261,114,3143
261,115,22226
261,116,5402
261,117,11186
261,118,33261
261,119,500
261,120,5225
262,101,61692
262,102,95741
262,103,79638
262,104,119211
262,105,48824
262,106,109960
262,107,479826
262,108,102575
262,109,95370
262,110,30049
262,111,45942
262,112,9189
262,113,59116
262,114,5592
262,115,70983
262,116,13482
262,117,41603
262,118,112309
262,119,4763
262,120,14983
263,101,56921
263,102,90157
263,103,72635
263,104,110328
263,105,46551
263,106,104273
263,107,446767
263,108,95099
263,109,88148
263,110,27919
263,111,45797
263,112,7024
263,113,54193
263,114,4543
263,115,67171
263,116,9710
263,117,38910
263,118,103029
263,119,2454
263,120,14985
264,101,16813
264,102,26074
264,103,21169
264,104,33534
264,105,13027
264,106,30361
264,107,133320
264,108,27949
264,109,27704
264,110,8791
264,111,13900
264,112,4246
264,113,15213
264,114,500
264,115,21203
264,116,1449
264,117,10608
264,118,29604
264,119,2381
264,120,4878
265,101,22557
265,102,32598
265,103,27086
265,104,41170
265,105,17472
265,106,38419
265,107,172829
265,108,38142
265,109,33474
265,110,9562
265,111,17224
265,112,1660
265,113,22547
265,114,717
265,115,23911
265,116,5458
265,117,16298
265,118,39119
265,119,536
265,120,4261
266,101,22645
266,102,35254
266,103,30274
266,104,45610
266,105,17675
266,106,43701
266,107,178220
266,108,39272
266,109,37218
266,110,11424
266,111,17189
266,112,4633
266,113,22278
266,114,700
266,115,28387
266,116,6294
266,117,13776
266,118,41086
266,119,1784
266,120,5365
267,101,53978
267,102,83006
267,103,69847
267,104,103779
267,105,42537
267,106,95647
267,107,415537
267,108,91652
267,109,81496
267,110,27187
267,111,43420
267,112,8430
267,113,50971
267,114,6726
267,115,61876
267,116,10023
267,117,35443
267,118,96362
267,119,2565
267,120,11417
268,101,44575
268,102,73581
268,103,59764
268,104,90674
268,105,37562
268,106,86059
268,107,360706
268,108,79214
268,109,72365
268,110,23405
268,111,35930
268,112,5703
268,113,45743
268,114,6302
268,115,55425
268,116,9387
268,117,32047
268,118,84403
268,119,1183
268,120,10454
269,101,40587
269,102,66179
269,103,54936
269,104,85450
269,105,33792
269,106,80850
269,107,339980
269,108,72503
269,109,66296
269,110,20846
269,111,34075
269,112,4884
269,113,43468
269,114,4123
269,115,51110
269,116,9239
269,117,29939
269,118,80757
269,119,1942
269,120,8783
270,101,50226
270,102,75975
270,103,65850
270,104,97623
270,105,39561
270,106,91385
270,107,385499
270,108,82680
270,109,76763
270,110,24249
270,111,37749
270,112,7298
270,113,46895
270,114,5087
270,115,58843
270,116,9882
270,117,30492
270,118,88615
270,119,1285
270,120,12755
271,101,53243
271,102,87342
271,103,72557
271,104,107605
271,105,42122
271,106,102434
271,107,431090
271,108,93141
271,109,87150
271,110,27427
271,111,43958
271,112,7692
271,113,53143
271,114,4448
271,115,66285
271,116,9297
271,117,34089
271,118,99004
271,119,5151
271,120,12913
272,101,37217
272,102,59735
272,103,50522
272,104,74932
272,105,31073
272,106,69457
272,107,303068
272,108,66016
272,109,60148
272,110,18598
272,111,31271
272,112,6645
272,113,35824
272,114,3037
272,115,44474
272,116,7060
272,117,25662
272,118,70908
272,119,3119
272,120,8161
273,101,14614
273,102,26210
273,103,19804
273,104,29948
273,105,11966
273,106,30326
273,107,126274
273,108,25630
273,109,26534
273,110,6904
273,111,12921
273,112,500
273,113,16402
273,114,500
273,115,20660
273,116,4824
273,117,10197
273,118,29164
273,119,619
273,120,2537
274,101,57086
274,102,95944
274,103,79689
274,104,117614
274,105,48713
274,106,109825
274,107,471192
274,108,103334
274,109,93237
274,110,31581
274,111,46992
274,112,8084
274,113,57857
274,114,6653
274,115,71781
274,116,13100
274,117,38961
274,118,109982
274,119,2463
274,120,15566
275,101,60410
275,102,97474
275,103,77919
275,104,118406
275,105,49595
275,106,111086
275,107,479076
275,108,102807
275,109,94664
275,110,31734
275,111,47772
275,112,8834
275,113,60792
275,114,6211
275,115,72664
275,116,11321
275,117,39221
275,118,110207
275,119,2208
275,120,14871
276,101,20381
276,102,34434
276,103,29674
276,104,40886
276,105,16065
276,106,39838
276,107,166944
276,108,36236
276,109,34752
276,110,10826
276,111,18398
276,112,2409
276,113,22089
276,114,500
276,115,23614
276,116,5750
276,117,13095
276,118,39842
276,119,3087
276,120,3172
277,101,57114
277,102,91268
277,103,74781
277,104,114604
277,105,47648
277,106,105701
277,107,457988
277,108,99142
277,109,91360
277,110,31946
277,111,46425
277,112,7345
277,113,58476
277,114,4124
277,115,67195
277,116,11096
277,117,36255
277,118,105113
277,119,4216
277,120,11764
278,101,39651
278,102,59635
278,103,48630
278,104,75335
278,105,32003
278,106,68901
278,107,303427
278,108,65912
278,109,61697
278,110,21945
278,111,31373
278,112,4672
278,113,38134
278,114,4144
278,115,44725
278,116,5944
278,117,24786
278,118,70841
278,119,1311
278,120,7218
279,101,48682
279,102,74557
279,103,61110
279,104,96146
279,105,36401
279,106,86473
279,107,379068
279,108,82919
279,109,76208
279,110,26505
279,111,37074
279,112,7267
279,113,49103
279,114,4812
279,115,56564
279,116,7619
279,117,29722
279,118,87474
279,119,2009
279,120,10744
280,101,37348
280,102,64385
280,103,52923
280,104,77522
280,105,30094
280,106,74570
280,107,314981
280,108,66590
280,109,62753
280,110,21594
280,111,31831
280,112,4645
280,113,37483
280,114,3713
280,115,47812
280,116,7500
280,117,25398
280,118,72629
280,119,3754
280,120,7414
281,101,18239
281,102,30017
281,103,21670
281,104,34955
281,105,13866
281,106,33196
281,107,141129
281,108,31785
281,109,29080
281,110,8212
281,111,13971
281,112,3940
281,113,17857
281,114,3001
281,115,22487
281,116,2807
281,117,13401
281,118,32147
281,119,1498
281,120,4884
282,101,42991
282,102,67163
282,103,52889
282,104,81826
282,105,31315
282,106,78591
282,107,327154
282,108,70016
282,109,66730
282,110,20652
282,111,33403
282,112,5711
282,113,42295
282,114,2679
282,115,48784
282,116,9639
282,117,28405
282,118,75574
282,119,1969
282,120,9438
283,101,53773
283,102,87582
283,103,73657
283,104,107003
283,105,43564
283,106,100079
283,107,433056
283,108,96107
283,109,85223
283,110,27963
283,111,42091
283,112,7741
283,113,53131
283,114,6484
283,115,63809
283,116,10489
283,117,37634
283,118,101157
283,119,5342
283,120,12532
284,101,59863
284,102,96085
284,103,78690
284,104,119416
284,105,48220
284,106,112381
284,107,478440
284,108,103570
284,109,97220
284,110,33828
284,111,47964
284,112,6041
284,113,61305
284,114,6893
284,115,70154
284,116,11230
284,117,38370
284,118,111638
284,119,3109
284,120,14847
285,101,18511
285,102,32790
285,103,28034
285,104,39404
285,105,15503
285,106,37284
285,107,156193
285,108,34658
285,109,31750
285,110,10646
285,111,17518
285,112,1552
285,113,18960
285,114,3257
285,115,22579
285,116,2336
285,117,11747
285,118,35564
285,119,500
285,120,3194
286,101,56392
286,102,88468
286,103,75206
286,104,112947
286,105,46611
286,106,104927
286,107,451409
286,108,97636
286,109,89144
286,110,31328
286,111,44462
286,112,9425
286,113,55511
286,114,6753
286,115,68938
286,116,12638
286,117,39265
286,118,105420
286,119,4140
286,120,11287
287,101,46543
287,102,74538
287,103,63385
287,104,94944
287,105,38641
287,106,88429
287,107,375519
287,108,79868
287,109,73825
287,110,26831
287,111,37640
287,112,7076
287,113,44853
287,114,3464
287,115,55445
287,116,7838
287,117,30504
287,118,86528
287,119,3718
287,120,12792
288,101,55278
288,102,85225
288,103,71405
288,104,105579
288,105,44470
288,106,100499
288,107,429583
288,108,94660
288,109,85633
288,110,30092
288,111,44627
288,112,5795
288,113,53407
288,114,5318
288,115,63892
288,116,11814
288,117,35176
288,118,98415
288,119,4370
288,120,11447
289,101,19019
289,102,29133
289,103,23171
289,104,35868
289,105,15564
289,106,31344
289,107,141264
289,108,32579
289,109,28824
289,110,8029
289,111,15301
289,112,713
289,113,15821
289,114,2008
289,115,22143
289,116,2912
289,117,11798
289,118,34759
289,119,2865
289,120,3818
290,101,40629
290,102,65965
290,103,56551
290,104,81957
290,105,31944
290,106,76812
290,107,329871
290,108,70149
290,109,66958
290,110,22868
290,111,33095
290,112,7032
290,113,40077
290,114,2490
290,115,50145
290,116,7758
290,117,27580
290,118,75484
290,119,2033
290,120,9809
291,101,37622
291,102,60280
291,103,51604
291,104,75064
291,105,30755
291,106,69914
291,107,301840
291,108,66116
291,109,60041
291,110,18217
291,111,30426
291,112,5744
291,113,37846
291,114,5179
291,115,46281
291,116,5857
291,117,23661
291,118,69867
291,119,3282
291,120,7040
292,101,22965
292,102,34518
292,103,29496
292,104,43896
292,105,16508
292,106,40642
292,107,174055
292,108,37642
292,109,33889
292,110,10026
292,111,19135
292,112,2201
292,113,22791
292,114,3023
292,115,25454
292,116,5408
292,117,15264
292,118,40981
292,119,3276
292,120,6763
293,101,21276
293,102,34535
293,103,25909
293,104,41306
293,105,15959
293,106,39905
293,107,167610
293,108,34597
293,109,33633
293,110,11242
293,111,16374
293,112,4150
293,113,21578
293,114,3652
293,115,26883
293,116,5397
293,117,12093
293,118,39871
293,119,500
293,120,3282
294,101,38382
294,102,64995
294,103,52121
294,104,80518
294,105,33337
294,106,76238
294,107,320410
294,108,70622
294,109,62813
294,110,20944
294,111,31835
294,112,5619
294,113,39633
294,114,3142
294,115,49571
294,116,6833
294,117,27635
294,118,73884
294,119,1014
294,120,10758
295,101,18351
295,102,30433
295,103,23934
295,104,34157
295,105,14642
295,106,33117
295,107,142382
295,108,31978
295,109,29274
295,110,8341
295,111,14924
295,112,2124
295,113,15859
295,114,2926
295,115,21377
295,116,2703
295,117,12526
295,118,33713
295,119,1744
295,120,2408
296,101,55121
296,102,89555
296,103,76369
296,104,112653
296,105,44065
296,106,105594
296,107,447906
296,108,97646
296,109,89255
296,110,27913
296,111,45135
296,112,9386
296,113,54852
296,114,6770
296,115,66817
296,116,9312
296,117,35453
296,118,103333
296,119,3089
296,120,13262
297,101,36474
297,102,62339
297,103,49629
297,104,77625
297,105,28651
297,106,71160
297,107,307364
297,108,67043
297,109,60716
297,110,20529
297,111,29315
297,112,4512
297,113,38675
297,114,3296
297,115,45796
297,116,5986
297,117,23694
297,118,72334
297,119,2449
297,120,10440
298,101,44289
298,102,72351
298,103,62626
298,104,89458
298,105,37637
298,106,86518
298,107,364092
298,108,80922
298,109,74125
298,110,25495
298,111,35528
298,112,5667
298,113,43933
298,114,5778
298,115,54494
298,116,9263
298,117,30940
298,118,85661
298,119,1632
298,120,11814
299,101,21360
299,102,34435
299,103,28721
299,104,43937
299,105,17895
299,106,40394
299,107,174165
299,108,38908
299,109,35712
299,110,13054
299,111,15561
299,112,3343
299,113,22933
299,114,1342
299,115,26372
299,116,5961
299,117,13230
299,118,40367
299,119,3270
299,120,5029
300,101,15589
300,102,24750
300,103,21908
300,104,30333
300,105,10724
300,106,30872
300,107,127673
300,108,28233
300,109,24199
300,110,6536
300,111,14512
300,112,1469
300,113,13773
300,114,505
300,115,17184
300,116,3032
300,117,10500
300,118,29808
300,119,975
300,120,4879
301,101,40956
301,102,63465
301,103,51220
301,104,77605
