Sno,Hospital Id,name,State Name,District Name,Hospital Contact,Specialities Selected,Hospital Type,Empanelment Type,Submitted Date,Status Updated Date,Application Status,OnBoarded For Convergence Scheme,Upgraded Specialities,Current Specialities,address,clean,is_nabh_accredited,latitude,longitude,google_rating,google_ratings_total,hospital_tier,hospital_id
146,HOSP9G05255,SMMH MEDICAL COLLEGE SAHARANPUR,UTTAR PRADESH,SAHARANPUR,9997438255,"M1,M1,M7,M2,M8,S1,S2,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, M8, S1, S2, S3, S4, S5","SMMH MEDICAL COLLEGE SAHARANPUR, SAHARANPUR, UTTAR PRADESH",smmhmedicalcollegesaharanpur,False,29.988072361821654,77.50527576678707,4.1,214,B,146
147,HOSP9G05306,NETAJI SUBHASH CHANDRA BOSE DISTRICT HOSPITAL ,UTTAR PRADESH,GORAKHPUR,8917094096,"M1,M1,M7,M2,M8,S1,S12,S16,S2,S3,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, M8, S1, S12, S16, S2, S3, S5","NETAJI SUBHASH CHANDRA BOSE DISTRICT HOSPITAL , GORAKHPUR, UTTAR PRADESH",netajisubhashchandrabosedistrict,False,26.751889282286374,83.3831168374417,4.3,310,B,147
148,HOSP9G05308,DISTRICT COMBINED HOSPITAL BAGHPAT,UTTAR PRADESH,Bagpat,8171136029,"M1,M7,M2,S1,S16,S2,S3,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S1, S16, S2, S3, S4","DISTRICT COMBINED HOSPITAL BAGHPAT, Bagpat, UTTAR PRADESH",districtcombinedbaghpat,False,28.985719540823144,77.66431872351272,4.0,331,B,148
149,HOSP9G05318,KMC DISTRICT WOOMEN HOSPITAL BULANDSHAHR,UTTAR PRADESH,BULANDSHAHR,8005192801,"S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,S4,"KMC DISTRICT WOOMEN HOSPITAL BULANDSHAHR, BULANDSHAHR, UTTAR PRADESH",kmcdistrictwoomenbulandshahr,False,28.403782348284626,77.97363059121476,4.0,413,B,149
150,HOSP9G05323,Community Health Centre Baraut,UTTAR PRADESH,Bagpat,9458412113,"S1,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,S1,"Community Health Centre Baraut, Bagpat, UTTAR PRADESH",communityhealthbaraut,False,28.98098960153372,77.66620711555983,4.2,313,B,150
151,HOSP9G05324,BABU BANARSI DAS GOVT HOSPITAL,UTTAR PRADESH,BULANDSHAHR,9454455186,"M2,S16,S2,S3,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M2, S16, S2, S3, S5","BABU BANARSI DAS GOVT HOSPITAL, BULANDSHAHR, UTTAR PRADESH",babubanarsidasgovt,False,28.374303923605076,77.9877630591867,4.1,319,B,151
152,HOSP9G05326,amer shahid umanath singh district male hospital,UTTAR PRADESH,JAUNPUR,7703004655,"M1,M7,M2,M6,S1,S10,S11,S16,S2,S3,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, M6, S1, S10, S11, S16, S2, S3, S5","amer shahid umanath singh district male hospital, JAUNPUR, UTTAR PRADESH",amershahidumanathsinghdistrictmale,False,25.816536341450938,82.4898354095103,3.5,335,C,152
153,HOSP9G05329,District Women Hospital,UTTAR PRADESH,GORAKHPUR,9891073563,"M2,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M2, S4","District Women Hospital, GORAKHPUR, UTTAR PRADESH",districtwomen,False,26.741108257460105,83.36619565659704,3.9,272,B,153
154,HOSP9G05330,CHC SARAI AKIL,UTTAR PRADESH,KAUSHAMBI,8795553713,"S1,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,S1,"CHC SARAI AKIL, KAUSHAMBI, UTTAR PRADESH",chcsaraiakil,False,25.379044963131953,81.59243286411717,3.6,355,C,154
155,HOSP9G05335,Shri Shiv Prasad Gupt division distric hospital kabir chaura,UTTAR PRADESH,VARANASI,9935112317,"M1,M1,M7,M2,S1,S3,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S1, S3, S5","Shri Shiv Prasad Gupt division distric hospital kabir chaura, VARANASI, UTTAR PRADESH",shrishivprasadguptdivisiondistrickabirchaura,False,25.33795695189003,83.00734793115043,3.5,499,C,155
156,HOSP9G05336,pandit deen dayal upadhyay rajkiy chikitsalaya varanasi,UTTAR PRADESH,VARANASI,9151998001,"M1,M7,M2,S1,S2,S3,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S1, S2, S3, S5","pandit deen dayal upadhyay rajkiy chikitsalaya varanasi, VARANASI, UTTAR PRADESH",panditdeendayalupadhyayrajkiychikitsalayavaranasi,False,25.331452931459104,83.00538082182572,3.8,469,C,156
157,HOSP9G05337,COMBINE DISTRICT HOSPITAL BALRAMPUR,UTTAR PRADESH,BALRAMPUR,9161677377,"M1,M7,M2,S1,S15,S3,S5,S7,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S1, S15, S3, S5, S7","COMBINE DISTRICT HOSPITAL BALRAMPUR, BALRAMPUR, UTTAR PRADESH",combinedistrictbalrampur,False,27.455889512726078,82.3973941737287,4.0,154,B,157
158,HOSP9G05341,District Women Hospital ,UTTAR PRADESH,JALAUN,7318077402,"M2,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M2, S4","District Women Hospital , JALAUN, UTTAR PRADESH",districtwomen,False,26.105995113263216,79.4098134901499,4.0,422,B,158
159,HOSP9G05351,CHC Dhampur,UTTAR PRADESH,BIJNOR,9997719015,"M2,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,M2,"CHC Dhampur, BIJNOR, UTTAR PRADESH",chcdhampur,False,29.28808291485933,78.48160952636971,4.0,271,B,159
160,HOSP9G05352,COMBINED DISTRICT HOSPITAL ,UTTAR PRADESH,Shrawasti,9453709835,"M1,M7,S2,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, S2, S3, S4, S5","COMBINED DISTRICT HOSPITAL , Shrawasti, UTTAR PRADESH",combineddistrict,False,26.466445655355166,80.33772392576758,4.1,365,B,160
161,HOSP9G05354,CHC THAKURDWARA,UTTAR PRADESH,MORADABAD,9411959605,"S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,S4,"CHC THAKURDWARA, MORADABAD, UTTAR PRADESH",chcthakurdwara,False,29.19745187051362,78.86234463293302,4.0,226,B,161
162,HOSP9G05365,Autonomous State Medical College Society & Associeted Hospital Ayodhya,UTTAR PRADESH,FAIZABAD,9140751218,"M1,M7,M2,S1,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S1, S3, S4, S5","Autonomous State Medical College Society & Associeted Hospital Ayodhya, FAIZABAD, UTTAR PRADESH",autonomousstatemedicalcollegesocietyassocietedayodhya,False,26.77193809715616,82.1473124742015,3.9,112,B,162
163,HOSP9G05374,TEJ BHADUR SAPRU HOSPITAL ALLAHABAD,UTTAR PRADESH,ALLAHABAD,9454455135,"S1,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,S1,"TEJ BHADUR SAPRU HOSPITAL ALLAHABAD, ALLAHABAD, UTTAR PRADESH",tejbhadursapruallahabad,False,25.41985156894874,81.83635530329761,4.0,284,B,163
164,HOSP9G05376,SRI RAM HOSPITAL,UTTAR PRADESH,FAIZABAD,7607190676,"M1,M1,M7,M2,S1,S3,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S1, S3, S5","SRI RAM HOSPITAL, FAIZABAD, UTTAR PRADESH",sriram,False,26.7898613844888,82.20115249684918,4.3,143,B,164
165,HOSP9G05381,Swami Kalyan Dev District Hospital Muzaffarnagar,UTTAR PRADESH,MUZAFFARNAGAR,9454455282,"M1,M7,M2,M8,S1,S12,S14,S16,S2,S3,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, M8, S1, S12, S14, S16, S2, S3, S5","Swami Kalyan Dev District Hospital Muzaffarnagar, MUZAFFARNAGAR, UTTAR PRADESH",swamikalyandevdistrictmuzaffarnagar,False,29.468319633136073,77.74015557180476,4.3,367,B,165
166,HOSP9G05383,MAHARANA PRATAP DISTRICT COMBINED HOSPITAL,UTTAR PRADESH,BAREILLY,9219276293,"M1,M1,M7,M2,S1,S3,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S1, S3, S5","MAHARANA PRATAP DISTRICT COMBINED HOSPITAL, BAREILLY, UTTAR PRADESH",maharanapratapdistrictcombined,False,28.475621269440985,79.40850871033224,4.2,428,B,166
167,HOSP9G05388,DISTRICT WOMEN HOSPITAL ,UTTAR PRADESH,VARANASI,8808053031,"M2,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,M2,"DISTRICT WOMEN HOSPITAL , VARANASI, UTTAR PRADESH",districtwomen,False,25.32209605266322,82.98839735259942,3.9,63,B,167
168,HOSP9G05393,CHC CAMPIERGANJ,UTTAR PRADESH,GORAKHPUR,8858724008,"M1,M7,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7","CHC CAMPIERGANJ, GORAKHPUR, UTTAR PRADESH",chccampierganj,False,27.0325172001953,83.28171421106356,4.0,94,B,168
169,HOSP9G05398,SSMJ Hospital Khurja,UTTAR PRADESH,BULANDSHAHR,9761746169,"S1,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,S1,"SSMJ Hospital Khurja, BULANDSHAHR, UTTAR PRADESH",ssmjkhurja,False,28.401594279275116,77.96902589171373,3.6,258,C,169
170,HOSP9G05401,DIST. WOMEN HOSPITAL,UTTAR PRADESH,JAUNPUR,8005192831,"S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,S4,"DIST. WOMEN HOSPITAL, JAUNPUR, UTTAR PRADESH",distwomen,False,25.800281995551693,82.49563044905072,3.7,414,C,170
171,HOSP9G05402,District Women Hospital Allahabad,UTTAR PRADESH,ALLAHABAD,8795813471,"M1,M7,M2,M3,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, M3, S4","District Women Hospital Allahabad, ALLAHABAD, UTTAR PRADESH",districtwomenallahabad,False,25.450528167031642,81.83106326621113,3.5,336,C,171
172,HOSP9G05404,MOTI LAL NEHRU DIVISIONAL HOSPITAL ALLAHABAD,UTTAR PRADESH,ALLAHABAD,9839615121,"S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,S5,"MOTI LAL NEHRU DIVISIONAL HOSPITAL ALLAHABAD, ALLAHABAD, UTTAR PRADESH",motilalnehrudivisionalallahabad,False,25.428197469873904,81.81523172432564,3.9,389,B,172
173,HOSP9G05405,AUTONOMOUS STATE MEDICAL COLLEGE SOCIETY MIRZAPUR,UTTAR PRADESH,MIRZAPUR,8090968787,"S1,S16,S2,S3,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"S1, S16, S2, S3, S5","AUTONOMOUS STATE MEDICAL COLLEGE SOCIETY MIRZAPUR, MIRZAPUR, UTTAR PRADESH",autonomousstatemedicalcollegesocietymirzapur,False,24.927081850015714,82.62856549903063,4.1,482,B,173
174,HOSP9G05407,CHC GHATAMPUR,UTTAR PRADESH,KANPUR NAGAR,6393469102,"M1,M7,M8,S1,S16,S3,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M8, S1, S16, S3, S4","CHC GHATAMPUR, KANPUR NAGAR, UTTAR PRADESH",chcghatampur,False,26.13583507124419,80.18271969581168,4.3,170,B,174
175,HOSP9G05413,DAURALA CHC,UTTAR PRADESH,MEERUT,7839805184,"M1,M7,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, S4","DAURALA CHC, MEERUT, UTTAR PRADESH",dauralachc,False,29.12896113482134,77.71535923119781,3.9,92,B,175
176,HOSP9G05417,DISTRICT WOMEN HOSPITAL,UTTAR PRADESH,BAREILLY,8218480601,"S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,S4,"DISTRICT WOMEN HOSPITAL, BAREILLY, UTTAR PRADESH",districtwomen,False,28.3525124113353,79.41505992937559,3.6,340,C,176
177,HOSP9G05423,CHC Chaka ,UTTAR PRADESH,ALLAHABAD,9415074558,"M1,M7,M2,S1,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S1","CHC Chaka , ALLAHABAD, UTTAR PRADESH",chcchaka,False,25.44105062080919,81.82990058827251,3.9,389,B,177
178,HOSP9G05429,community health centre hapur,UTTAR PRADESH,HAPUR,9056363042,"M1,M7,M2,M3,S1,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, M3, S1, S3, S4, S5","community health centre hapur, HAPUR, UTTAR PRADESH",communityhealthhapur,False,28.700494592401743,77.90906190994836,4.2,308,B,178
179,HOSP9G05452,DISTRICT WOMEN HOSPITAL,UTTAR PRADESH,BALLIA,6264817461,,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,-NA-,"DISTRICT WOMEN HOSPITAL, BALLIA, UTTAR PRADESH",districtwomen,False,25.74474327594046,84.1433281521342,4.1,344,B,179
180,HOSP9G05458,Maharshi Vishwamitra Autonomous State Medical College Ghazipur,UTTAR PRADESH,GHAZIPUR,9682034622,"S2,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,S2,"Maharshi Vishwamitra Autonomous State Medical College Ghazipur, GHAZIPUR, UTTAR PRADESH",maharshivishwamitraautonomousstatemedicalcollegeghazipur,False,25.585364224336224,83.52160212519087,3.6,367,C,180
181,HOSP9G05459,District Female Hospital,UTTAR PRADESH,MORADABAD,9458424708,"S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,S4,"District Female Hospital, MORADABAD, UTTAR PRADESH",districtfemale,False,28.864080172149105,78.76742980723998,3.9,341,B,181
182,HOSP9G05471,DISTRICT WOMEN HOSPITAL ,UTTAR PRADESH,GHAZIPUR,8825129913,"S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,S4,"DISTRICT WOMEN HOSPITAL , GHAZIPUR, UTTAR PRADESH",districtwomen,False,25.596075748494098,83.5907190503397,3.6,157,C,182
183,HOSP9G05476,CHC Baheri,UTTAR PRADESH,BAREILLY,7007931186,"S1,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,S1,"CHC Baheri, BAREILLY, UTTAR PRADESH",chcbaheri,False,28.774443212916875,79.50678898057915,4.2,488,B,183
184,HOSP9G05484,DISTRICT WOMEN HOSPITAL MIRZAPUR,UTTAR PRADESH,MIRZAPUR,9451204429,"M2,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M2, S4","DISTRICT WOMEN HOSPITAL MIRZAPUR, MIRZAPUR, UTTAR PRADESH",districtwomenmirzapur,False,25.166138882554762,82.5955462949287,3.8,119,C,184
185,HOSP9G05496,CHC BHITARGAON KANPUR NAGAR,UTTAR PRADESH,KANPUR NAGAR,7607405312,"S14,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,S14,"CHC BHITARGAON KANPUR NAGAR, KANPUR NAGAR, UTTAR PRADESH",chcbhitargaonkanpurnagar,False,26.42940574268056,80.26700293331784,3.8,91,C,185
186,HOSP9G05544,chc garhmukteshwar,UTTAR PRADESH,HAPUR,9528309904,"M1,M1,M7,M2,S1,S16,S2,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S1, S16, S2, S3, S4, S5","chc garhmukteshwar, HAPUR, UTTAR PRADESH",chcgarhmukteshwar,False,28.789263217368187,78.0939382189468,3.9,474,B,186
187,HOSP9G05545,CHC JOYA,UTTAR PRADESH,AMROHA,7017802553,"M1,M7,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7","CHC JOYA, AMROHA, UTTAR PRADESH",chcjoya,False,28.819905025653476,78.4936597465101,3.8,233,C,187
188,HOSP9G05549,DWH Sultanpur,UTTAR PRADESH,SULTANPUR,7355159877,"M2,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M2, S4","DWH Sultanpur, SULTANPUR, UTTAR PRADESH",dwhsultanpur,False,26.25598784642072,82.23077575088976,3.7,451,C,188
189,HOSP9G05550,chc bidhnoo,UTTAR PRADESH,KANPUR NAGAR,9453229491,"S1,S10,S11,S16,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"S1, S10, S11, S16, S4, S5","chc bidhnoo, KANPUR NAGAR, UTTAR PRADESH",chcbidhnoo,False,26.435235386691033,80.25531677458657,4.3,60,B,189
190,HOSP9G05554,CHC GAJRAULA,UTTAR PRADESH,AMROHA,7017802553,"M1,M7,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7","CHC GAJRAULA, AMROHA, UTTAR PRADESH",chcgajraula,False,28.836883889444135,78.23902834417677,4.1,267,B,190
191,HOSP9G05555,COMMUNITTY HEALTH CENTRE AMROHA,UTTAR PRADESH,AMROHA,7017802553,"M1,M7,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7","COMMUNITTY HEALTH CENTRE AMROHA, AMROHA, UTTAR PRADESH",communittyhealthamroha,False,28.77964323302427,78.35711422532152,3.9,467,B,191
192,HOSP9G05560,MAHARAJA SUHEL DEV AUTONOMOUS STATE MEDICAL COLLEGE AND MAHRISHI BALARK HOSPITALS BAHRAICH,UTTAR PRADESH,BAHRAICH,9454455268,"M1,M7,M2,S1,S12,S16,S2,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S1, S12, S16, S2, S3, S4, S5","MAHARAJA SUHEL DEV AUTONOMOUS STATE MEDICAL COLLEGE AND MAHRISHI BALARK HOSPITALS BAHRAICH, BAHRAICH, UTTAR PRADESH",maharajasuheldevautonomousstatemedicalcollegeandmahrishibalarksbahraich,False,27.72847355779314,81.45923083315368,4.0,250,B,192
193,HOSP9G05562,distt. female hospital bijnor,UTTAR PRADESH,BIJNOR,9412216571,"S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,S4,"distt. female hospital bijnor, BIJNOR, UTTAR PRADESH",disttfemalebijnor,False,29.42467175125482,78.47431888453875,4.1,403,B,193
194,HOSP9G05572,chc tundla,UTTAR PRADESH,FIROZABAD,9634896992,"S16,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"S16, S4","chc tundla, FIROZABAD, UTTAR PRADESH",chctundla,False,27.234036041212153,78.22844738820002,3.8,85,C,194
195,HOSP9G05573,COMMUNITY HEALTH CENTRE DHANAURA,UTTAR PRADESH,AMROHA,7017802553,"M1,M7,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7","COMMUNITY HEALTH CENTRE DHANAURA, AMROHA, UTTAR PRADESH",communityhealthdhanaura,False,28.80643364000515,78.32919008519292,4.1,176,B,195
196,HOSP9G05574,Autonomous State Medical College Firozabad,UTTAR PRADESH,FIROZABAD,8095145320,"M1,M1,M7,M2,M8,S1,S12,S16,S2,S3,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, M8, S1, S12, S16, S2, S3, S5","Autonomous State Medical College Firozabad, FIROZABAD, UTTAR PRADESH",autonomousstatemedicalcollegefirozabad,False,27.179219417443036,78.44225642519677,4.2,403,B,196
197,HOSP9G05577,SVBP HOSPITAL MEDICAL COLLEGE,UTTAR PRADESH,MEERUT,9410675384,"M1,M1,M7,M2,M8,S1,S2,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, M8, S1, S2, S3, S4, S5","SVBP HOSPITAL MEDICAL COLLEGE, MEERUT, UTTAR PRADESH",svbpmedicalcollege,False,28.992638574958136,77.76015056208682,4.0,490,B,197
198,HOSP9G05581,BABU ISHWAR SHARAN DISTRICT HOSPITAL ASSOCIATED AUTONOMOUS STATE MEDICAL COLLEGE GONDA,UTTAR PRADESH,GONDA,8005192753,"M1,M7,M2,S1,S16,S3,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S1, S16, S3, S5","BABU ISHWAR SHARAN DISTRICT HOSPITAL ASSOCIATED AUTONOMOUS STATE MEDICAL COLLEGE GONDA, GONDA, UTTAR PRADESH",babuishwarsharandistrictassociatedautonomousstatemedicalcollegegonda,False,27.118082182441615,81.92719105738578,3.6,76,C,198
199,HOSP9G05586,Post Graduate Institute of Child Health,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,9911400003,"M2,M3,M4,S10,S11,S13,S14,S16,S2,S3,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M2, M3, M4, S10, S11, S13, S14, S16, S2, S3, S5","Post Graduate Institute of Child Health, GAUTAM BUDDHA NAGAR, UTTAR PRADESH",postgraduateinstituteofchildhealth,False,28.354024831675414,77.5922843227556,3.8,154,C,199
200,HOSP9G05587,DISTRICT WOMEN HOSPITAL GONDA,UTTAR PRADESH,GONDA,8005192752,"M2,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M2, S4","DISTRICT WOMEN HOSPITAL GONDA, GONDA, UTTAR PRADESH",districtwomengonda,False,27.131866832807287,81.95131951880835,4.0,225,B,200
201,HOSP9G05600,CHC SARDHANA,UTTAR PRADESH,MEERUT,7500030882,"M2,S2,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M2, S2, S4, S5","CHC SARDHANA, MEERUT, UTTAR PRADESH",chcsardhana,False,29.125990501667193,77.60734979998747,4.3,128,B,201
202,HOSP9G05601,DISTRICT COMBINED HOSPITAL CHITRAKOOT,UTTAR PRADESH,CHITRAKOOT,8005192745,"M1,M1,M7,M2,S1,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S1, S4, S5","DISTRICT COMBINED HOSPITAL CHITRAKOOT, CHITRAKOOT, UTTAR PRADESH",districtcombinedchitrakoot,False,25.224042336759414,80.90436502463145,3.7,479,C,202
203,HOSP9G05602,Gov.Combined hospital sikandrabad bulandshahr,UTTAR PRADESH,BULANDSHAHR,9910548493,"S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,S4,"Gov.Combined hospital sikandrabad bulandshahr, BULANDSHAHR, UTTAR PRADESH",govcombinedsikandrabadbulandshahr,False,28.37965925744189,77.98327028739907,3.6,177,C,203
204,HOSP9G05610,DISTRICT FEMALE HOSPITAL MAINPURI,UTTAR PRADESH,MAINPURI,9557782564,"M1,M7,M2,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S4","DISTRICT FEMALE HOSPITAL MAINPURI, MAINPURI, UTTAR PRADESH",districtfemalemainpuri,False,27.214489589838827,79.04355071406563,4.0,419,B,204
205,HOSP9G05615,DISTRICT COMBIEND HOSPITAL KASGANJ,UTTAR PRADESH,Kasganj,9760514998,"M2,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M2, S5","DISTRICT COMBIEND HOSPITAL KASGANJ, Kasganj, UTTAR PRADESH",districtcombiendkasganj,False,27.804608134439686,78.81157475478271,4.0,188,B,205
206,HOSP9G05616,ASMC FIROZABAD,UTTAR PRADESH,FIROZABAD,9756930941,"M2,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M2, S4","ASMC FIROZABAD, FIROZABAD, UTTAR PRADESH",asmcfirozabad,False,27.177997434745077,78.4443382365537,4.1,294,B,206
207,HOSP9G05618,COMMUNITY HEALTH CENTRE AFZALGARH,UTTAR PRADESH,BIJNOR,9012636870,"S1,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"S1, S5","COMMUNITY HEALTH CENTRE AFZALGARH, BIJNOR, UTTAR PRADESH",communityhealthafzalgarh,False,29.419801143830433,78.46546350626245,3.5,258,C,207
208,HOSP9G05621,CHC SAKALDIHA,UTTAR PRADESH,CHANDAULI,8922990614,"M1,M1,M7,M2,S1,S16,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S1, S16, S3, S4, S5","CHC SAKALDIHA, CHANDAULI, UTTAR PRADESH",chcsakaldiha,False,25.362064815269193,83.24767119357927,3.7,293,C,208
209,HOSP9G05635,CHC DHAULANA,UTTAR PRADESH,HAPUR,9837245770,"M2,S1,S16,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M2, S1, S16, S3, S4, S5","CHC DHAULANA, HAPUR, UTTAR PRADESH",chcdhaulana,False,28.62403788057378,77.63272600692237,3.6,462,C,209
210,HOSP9G05636,SNMC,UTTAR PRADESH,AGRA,8859492792,"M1,M1,M7,M2,M6,M8,S1,S12,S2,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, M6, M8, S1, S12, S2, S3, S4, S5","SNMC, AGRA, UTTAR PRADESH",snmc,False,27.18572831730101,78.02605704426475,4.1,220,B,210
211,HOSP9G05637,DISTRICT COMBINED HOSPITAL KUSHINAGAR,UTTAR PRADESH,KUSHI NAGAR,8005192768,"M1,M1,M7,M2,S1,S16,S2,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S1, S16, S2, S3, S4, S5","DISTRICT COMBINED HOSPITAL KUSHINAGAR, KUSHI NAGAR, UTTAR PRADESH",districtcombinedkushinagar,False,26.45433234347716,80.31821641804677,3.8,291,C,211
212,HOSP9G05639,MADHAV PRASAD TRIPATHI CHIKITSA MAHAVIDYALAYA Siddharthnagar,UTTAR PRADESH,Siddharthnagar,8005192740,"M1,M2,S1,S2,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M2, S1, S2, S3, S4, S5","MADHAV PRASAD TRIPATHI CHIKITSA MAHAVIDYALAYA Siddharthnagar, Siddharthnagar, UTTAR PRADESH",madhavprasadtripathichikitsamahavidyalayasiddharthnagar,False,27.268818174212655,82.88737428186141,3.5,400,C,212
213,HOSP9G05644,Pandit Deen Dayal Upadhyay District Male Hospital Bijnor,UTTAR PRADESH,BIJNOR,8630231545,,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,-NA-,"Pandit Deen Dayal Upadhyay District Male Hospital Bijnor, BIJNOR, UTTAR PRADESH",panditdeendayalupadhyaydistrictmalebijnor,False,29.396321551680952,78.47242434664979,4.2,96,B,213
214,HOSP9G05646,community health centre barhalganj,UTTAR PRADESH,GORAKHPUR,7007299654,"M1,M7,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7","community health centre barhalganj, GORAKHPUR, UTTAR PRADESH",communityhealthbarhalganj,False,26.666858049702515,83.37919925227126,3.7,66,C,214
